Date,Open,High,Low,Close,Adj Close,Volume
2017-07-22,2208.209961,2240.350098,2087.870117,2148.570068,2148.570068,1802274
2017-07-23,2148.570068,2182.520020,2098.709961,2125.340088,2125.340088,2819133
2017-07-24,2125.340088,2193.199951,1942.060059,2024.109985,2024.109985,4637234
2017-07-25,2024.109985,2065.790039,1892.109985,1960.550049,1960.550049,3497214
2017-07-26,1960.550049,2127.449951,1949.670044,2110.080078,2110.080078,3841415
2017-07-27,2110.080078,2175.340088,2041.510010,2132.560059,2132.560059,4451302
2017-07-28,2132.560059,2156.810059,2054.709961,2092.189941,2092.189941,2329949
2017-07-29,2092.189941,2176.260010,2015.569946,2113.889893,2113.889893,2061293
2017-07-30,2113.889893,2241.290039,2078.469971,2192.870117,2192.870117,4120934
2017-07-31,2192.870117,2259.120117,2044.530029,2103.560059,2103.560059,3583739
2017-08-01,2103.560059,2164.080078,2041.400024,2066.530029,2066.530029,3162250
2017-08-02,2066.530029,2161.600098,2063.419922,2146.560059,2146.560059,3002972
2017-08-03,2146.560059,2274.419922,2127.080078,2267.070068,2267.070068,2614147
2017-08-04,2267.070068,2574.639893,2219.020020,2513.169922,2513.169922,3792560
2017-08-05,2513.169922,2555.729980,2431.729980,2497.899902,2497.899902,1948475
2017-08-06,2497.899902,2632.790039,2469.639893,2609.610107,2609.610107,3865747
2017-08-07,2609.610107,2706.100098,2588.330078,2645.699951,2645.699951,5455149
2017-08-08,2645.699951,2665.899902,2508.729980,2592.479980,2592.479980,3655886
2017-08-09,2592.479980,2672.780029,2572.719971,2653.020020,2653.020020,3931273
2017-08-10,2653.020020,2868.969971,2637.330078,2830.639893,2830.639893,3905585
2017-08-11,2830.639893,3034.300049,2778.929932,2986.949951,2986.949951,4144576
2017-08-12,2986.949951,3231.689941,2952.560059,3136.080078,3136.080078,5129679
2017-08-13,3136.080078,3370.919922,3080.489990,3368.590088,3368.590088,5695406
2017-08-14,3368.590088,3463.610107,2969.500000,3237.290039,3237.290039,6974947
2017-08-15,3237.290039,3430.899902,3083.050049,3395.610107,3395.610107,5021699
2017-08-16,3395.610107,3496.830078,3278.409912,3351.689941,3351.689941,6546499
2017-08-17,3351.689941,3401.520020,3123.899902,3213.610107,3213.610107,6268174
2017-08-18,3213.610107,3279.889893,3099.919922,3275.610107,3275.610107,3206163
2017-08-19,3275.610107,3296.149902,3174.080078,3182.090088,3182.090088,1992934
2017-08-20,3182.090088,3233.600098,3103.020020,3147.939941,3147.939941,3924362
2017-08-21,3147.939941,3260.949951,2896.709961,3215.489990,3215.489990,4631717
2017-08-22,3215.489990,3382.040039,3192.489990,3250.280029,3250.280029,3880631
2017-08-23,3250.280029,3404.679932,3232.679932,3384.260010,3384.260010,2682099
2017-08-24,3384.260010,3496.850098,3360.360107,3431.310059,3431.310059,2865031
2017-08-25,3431.310059,3455.860107,3351.800049,3411.820068,3411.820068,2447212
2017-08-26,3411.820068,3467.100098,3386.330078,3438.879883,3438.879883,1597654
2017-08-27,3438.879883,3451.610107,3323.399902,3437.300049,3437.300049,2780101
2017-08-28,3437.300049,3619.270020,3397.689941,3580.790039,3580.790039,5495737
2017-08-29,3580.790039,3620.879883,3498.389893,3577.590088,3577.590088,4118600
2017-08-30,3577.590088,3713.350098,3565.580078,3684.489990,3684.489990,5431870
2017-08-31,3684.489990,3836.560059,3664.760010,3836.540039,3836.540039,5487055
2017-09-01,3836.540039,3864.580078,3502.550049,3586.250000,3586.250000,5168389
2017-09-02,3586.250000,3719.399902,3492.610107,3602.560059,3602.560059,3909057
2017-09-03,3602.560059,3612.040039,3300.219971,3458.169922,3458.169922,7925735
2017-09-04,3458.169922,3522.679932,3262.229980,3462.090088,3462.090088,5348516
2017-09-05,3462.090088,3637.060059,3454.629883,3603.219971,3603.219971,5232822
2017-09-06,3603.219971,3632.979980,3506.209961,3590.340088,3590.340088,3956685
2017-09-07,3590.340088,3635.090088,3179.830078,3339.500000,3339.500000,7169400
2017-09-08,3339.500000,3390.399902,3221.000000,3345.370117,3345.370117,3111522
2017-09-09,3345.370117,3354.939941,3150.179932,3280.350098,3280.350098,3325193
2017-09-10,3280.350098,3407.360107,3179.199951,3230.270020,3230.270020,5204547
2017-09-11,3230.270020,3349.550049,3102.409912,3168.050049,3168.050049,5457592
2017-09-12,3168.050049,3176.429932,2861.469971,2966.590088,2966.590088,7387897
2017-09-13,2966.590088,3006.830078,2410.919922,2430.879883,2430.879883,9071000
2017-09-14,2430.879883,2983.100098,2215.610107,2777.110107,2777.110107,9538687
2017-09-15,2777.110107,2988.939941,2708.739990,2826.540039,2826.540039,3611014
2017-09-16,2826.540039,2901.760010,2665.209961,2829.459961,2829.459961,3256978
2017-09-17,2829.459961,3132.409912,2823.929932,3098.169922,3098.169922,5135825
2017-09-18,3098.169922,3146.750000,2925.620117,2991.469971,2991.469971,3618890
2017-09-19,2991.469971,3075.439941,2921.810059,2975.030029,2975.030029,3292447
2017-09-20,2975.030029,3010.060059,2682.750000,2712.090088,2712.090088,5436603
2017-09-21,2712.090088,2835.479980,2629.770020,2711.100098,2711.100098,3143877
2017-09-22,2711.100098,2904.120117,2677.439941,2884.129883,2884.129883,2302503
2017-09-23,2884.129883,2929.260010,2746.060059,2818.560059,2818.560059,1679445
2017-09-24,2818.560059,3033.570068,2809.340088,3001.199951,3001.199951,3574663
2017-09-25,3001.199951,3087.260010,2919.020020,2951.709961,2951.709961,2750230
2017-09-26,2951.709961,3223.840088,2938.020020,3217.560059,3217.560059,4835809
2017-09-27,3217.560059,3279.899902,3125.090088,3197.729980,3197.729980,4184790
2017-09-28,3197.729980,3273.080078,3045.489990,3133.239990,3133.239990,3892119
2017-09-29,3133.239990,3323.540039,3116.239990,3282.510010,3282.510010,2257366
2017-09-30,3282.510010,3370.570068,3242.840088,3362.060059,3362.060059,2275183
2017-10-01,3362.060059,3434.439941,3315.830078,3352.169922,3352.169922,3984915
2017-10-02,3352.169922,3455.879883,3249.850098,3320.790039,3320.790039,3881192
2017-10-03,3320.790039,3380.149902,3170.479980,3234.250000,3234.250000,3383637
2017-10-04,3234.250000,3396.320068,3183.000000,3384.149902,3384.149902,3670211
2017-10-05,3384.149902,3439.969971,3326.879883,3402.149902,3402.149902,3234394
2017-10-06,3402.149902,3464.290039,3357.260010,3453.429932,3453.429932,1938868
2017-10-07,3453.429932,3597.050049,3427.550049,3596.760010,3596.760010,3475716
2017-10-08,3596.760010,3747.270020,3531.080078,3681.800049,3681.800049,5418585
2017-10-09,3681.800049,3785.260010,3608.179932,3626.850098,3626.850098,5615733
2017-10-10,3626.850098,3728.500000,3617.179932,3686.739990,3686.739990,3667246
2017-10-11,3686.739990,4124.299805,3673.739990,4122.959961,4122.959961,9329340
2017-10-12,4122.959961,4445.279785,4087.379883,4257.399902,4257.399902,9883216
2017-10-13,4257.399902,4420.439941,4204.549805,4412.089844,4412.089844,3936925
2017-10-14,4412.089844,4459.589844,4143.509766,4316.439941,4316.439941,4604568
2017-10-15,4316.509766,4390.100098,4214.870117,4339.060059,4339.060059,4087591
2017-10-16,4339.060059,4382.459961,4207.629883,4267.830078,4267.830078,3710999
2017-10-17,4267.830078,4272.729980,3897.080078,4242.399902,4242.399902,8284946
2017-10-18,4242.399902,4406.689941,4200.060059,4406.560059,4406.560059,6218627
2017-10-19,4406.560059,4600.629883,4277.220215,4539.149902,4539.149902,7906099
2017-10-20,4534.200195,4722.620117,4507.279785,4609.069824,4609.069824,7093016
2017-10-21,4609.750000,4657.339844,4399.640137,4577.709961,4577.709961,7337682
2017-10-22,4576.759766,4629.560059,4324.459961,4481.540039,4481.540039,8983982
2017-10-23,4511.319824,4529.740234,4189.180176,4217.149902,4217.149902,9326147
2017-10-24,4217.149902,4377.000000,4121.930176,4344.140137,4344.140137,10139021
2017-10-25,4345.750000,4570.740234,4319.069824,4522.560059,4522.560059,10470725
2017-10-26,4498.000000,4592.459961,4363.290039,4406.549805,4406.549805,7814224
2017-10-27,4403.660156,4536.520020,4326.129883,4383.660156,4383.660156,5084788
2017-10-28,4380.509766,4718.359863,4316.540039,4684.100098,4684.100098,6598983
2017-10-30,4684.100098,4756.689941,4590.330078,4682.259766,4682.259766,8279281
2017-10-31,4682.259766,4918.450195,4618.979980,4897.200195,4897.200195,10109128
2017-11-01,4900.680176,5145.330078,4807.930176,5145.330078,5145.330078,11612608
2017-11-02,5145.160156,5711.709961,5100.410156,5428.939941,5428.939941,18635055
2017-11-03,5429.060059,5745.279785,5362.200195,5514.950195,5514.950195,15945547
2017-11-04,5514.950195,5734.089844,5378.080078,5652.959961,5652.959961,11336491
2017-11-05,5652.959961,5851.509766,5594.729980,5696.580078,5696.580078,7406621
2017-11-06,5703.649902,5717.700195,5301.200195,5321.279785,5321.279785,14820859
2017-11-07,5320.299805,5555.470215,5316.680176,5456.850098,5456.850098,9480210
2017-11-08,5450.000000,5996.060059,5422.759766,5718.950195,5718.950195,18808203
2017-11-09,5728.450195,5728.750000,5412.459961,5448.819824,5448.819824,11481615
2017-11-10,5455.759766,5604.250000,4884.509766,5018.279785,5018.279785,15859082
2017-11-11,5018.180176,5214.569824,4718.600098,4846.129883,4846.129883,12436034
2017-11-12,4846.129883,4951.490234,4232.850098,4452.609863,4452.609863,14795347
2017-11-13,4452.609863,5254.939941,4420.669922,5009.390137,5009.390137,14581873
2017-11-14,5009.040039,5142.189941,4953.140137,5096.890137,5096.890137,9968315
2017-11-15,5097.149902,5580.819824,5081.240234,5550.189941,5550.189941,14264117
2017-11-16,5550.189941,6085.200195,5444.930176,5989.970215,5989.970215,14456892
2017-11-17,5987.649902,6100.180176,5702.439941,5853.649902,5853.649902,13956283
2017-11-18,5853.649902,5978.850098,5704.629883,5939.250000,5939.250000,9266101
2017-11-19,5938.830078,6100.229980,5821.189941,6094.910156,6094.910156,8480718
2017-11-20,6094.910156,6308.580078,6034.120117,6268.500000,6268.500000,11836480
2017-11-21,6269.040039,6372.540039,5950.750000,6168.790039,6168.790039,14503827
2017-11-22,6169.680176,6347.959961,6134.390137,6263.029785,6263.029785,10749596
2017-11-23,6226.790039,6297.060059,6078.169922,6136.089844,6136.089844,10299969
2017-11-24,6131.379883,6327.419922,5989.240234,6276.229980,6276.229980,10166725
2017-11-25,6228.060059,6600.859863,6174.140137,6567.509766,6567.509766,11307904
2017-11-26,6553.069824,7126.729980,6543.759766,7029.580078,7029.580078,16745125
2017-11-27,7029.580078,7348.569824,7003.520020,7340.950195,7340.950195,22227305
2017-11-28,7340.950195,7559.000000,7263.120117,7454.939941,7454.939941,19528537
2017-11-29,7454.939941,8531.150391,6677.569824,7356.600098,7356.600098,39034589
2017-11-30,7362.750000,7944.810059,6724.680176,7417.919922,7417.919922,25662069
2017-12-01,7417.919922,8146.180176,7080.379883,8112.870117,8112.870117,24762055
2017-12-02,8112.870117,8339.419922,7995.810059,8165.509766,8165.509766,13827771
2017-12-03,8165.509766,8766.879883,7981.910156,8405.900391,8405.900391,19592022
2017-12-04,8405.900391,8684.799805,8225.330078,8672.919922,8672.919922,17622038
2017-12-05,8669.049805,8901.139648,8591.959961,8820.530273,8820.530273,16656412
2017-12-06,8820.530273,10563.580078,8816.959961,10424.120117,10424.120117,33533017
2017-12-07,10424.110352,13154.629883,9967.879883,12406.040039,12406.040039,60026192
2017-12-08,12410.589844,12793.799805,10183.900391,12104.299805,12104.299805,49907135
2017-12-09,12104.299805,12157.509766,7967.560059,10999.849609,10999.849609,33976674
2017-12-10,10999.849609,11932.450195,9276.860352,11366.169922,11366.169922,25850162
2017-12-11,11346.330078,12992.610352,11331.500000,12638.209961,12638.209961,25336271
2017-12-12,12638.209961,13258.629883,12229.809570,12936.790039,12936.790039,22514657
2017-12-13,12936.790039,13058.870117,11820.929688,12428.870117,12428.870117,24250769
2017-12-14,12428.870117,12746.139648,12079.919922,12314.120117,12314.120117,18917108
2017-12-15,12314.120117,13431.580078,12295.900391,13246.179688,13246.179688,20719779
2017-12-16,13246.179688,14887.339844,13092.309570,14696.370117,14696.370117,18421901
2017-12-17,14696.370117,15339.589844,13908.769531,14943.419922,14943.419922,16516260
2017-12-18,14943.419922,15094.620117,13868.690430,14325.059570,14325.059570,26244134
2017-12-19,14325.059570,14468.879883,12918.259766,13205.730469,13205.730469,29810349
2017-12-20,13205.730469,13427.179688,9769.990234,12364.870117,12364.870117,37308677
2017-12-21,12364.870117,12962.200195,11237.860352,11861.110352,11861.110352,29357194
2017-12-22,11868.459961,11977.650391,7811.109863,10726.639648,10726.639648,64620754
2017-12-23,10726.639648,12260.860352,10481.150391,11437.480469,11437.480469,31000881
2017-12-24,11437.120117,11448.900391,9655.790039,10526.459961,10526.459961,18491609
2017-12-25,10526.459961,11049.690430,10105.769531,10627.480469,10627.480469,12878399
2017-12-26,10624.809570,12112.139648,10614.419922,11961.509766,11961.509766,11734125
2017-12-27,11965.730469,12513.509766,11029.429688,11718.910156,11718.910156,15518382
2017-12-28,11718.910156,11736.169922,10246.360352,10881.339844,10881.339844,16213132
2017-12-29,10881.339844,11285.059570,10564.629883,10916.820313,10916.820313,12504024
2017-12-30,10916.820313,10945.870117,9236.000000,9555.129883,9555.129883,16565666
2017-12-31,9529.730469,10560.549805,9414.870117,10304.219727,10304.219727,10182274
2018-01-01,10304.219727,10307.309570,9582.410156,10029.440430,10029.440430,6334640
2018-01-02,10029.440430,11251.059570,9560.120117,10951.830078,10951.830078,16019817
2018-01-03,10951.830078,11456.629883,10886.759766,11372.870117,11372.870117,13513231
2018-01-04,11372.870117,11544.280273,10654.290039,11251.429688,11251.429688,13442137
2018-01-05,11251.429688,12632.959961,11031.519531,12553.669922,12553.669922,18617976
2018-01-06,12553.669922,12747.820313,12034.259766,12706.650391,12706.650391,11666773
2018-01-07,12706.650391,12745.179688,11828.509766,12122.469727,12122.469727,10726367
2018-01-08,12122.469727,12187.700195,10545.219727,11318.169922,11318.169922,20360322
2018-01-09,11318.169922,11508.269531,10770.179688,10925.120117,10925.120117,13456526
2018-01-10,10925.120117,10973.000000,10221.669922,10972.190430,10972.190430,19736205
2018-01-11,10972.190430,11012.389648,9733.190430,10015.400391,10015.400391,23864076
2018-01-12,10000.320313,10436.519531,9678.169922,10233.669922,10233.669922,14867227
2018-01-13,10233.669922,10735.019531,10190.120117,10495.290039,10495.290039,10010284
2018-01-14,10495.290039,10691.709961,9797.650391,10103.530273,10103.530273,11324357
2018-01-15,10103.580078,10562.969727,9971.230469,10027.759766,10027.759766,12938442
2018-01-16,10036.450195,10058.330078,7263.189941,8285.040039,8285.040039,34415326
2018-01-17,8283.469727,8732.360352,6660.839844,8197.400391,8197.400391,30631875
2018-01-18,8197.589844,8848.879883,7856.379883,8311.620117,8311.620117,18599779
2018-01-19,8311.620117,8721.290039,8114.209961,8573.030273,8573.030273,6320098
2018-01-20,8573.030273,9623.540039,8548.559570,9474.000000,9474.000000,6453947
2018-01-21,9474.000000,9475.089844,8265.139648,8503.120117,8503.120117,6821094
2018-01-22,8503.120117,8805.660156,7377.810059,7935.620117,7935.620117,8559148
2018-01-23,7935.620117,8353.339844,7369.600098,7967.169922,7967.169922,7183363
2018-01-24,7970.520020,8299.299805,7743.750000,8261.339844,8261.339844,5318267
2018-01-25,8261.339844,8399.929688,7726.890137,7962.810059,7962.810059,5871682
2018-01-26,7962.810059,8161.589844,7347.270020,7909.560059,7909.560059,8857600
2018-01-27,7909.560059,8201.480469,7710.669922,8041.549805,8041.549805,6329556
2018-01-28,8041.549805,8371.980469,7989.700195,8124.390137,8124.390137,6341431
2018-01-29,8124.390137,8174.379883,7836.729980,7989.740234,7989.740234,8598034
2018-01-30,7989.740234,7995.720215,6958.000000,7074.069824,7074.069824,12474685
2018-01-31,7074.069824,7295.290039,6843.609863,7123.410156,7123.410156,12036381
2018-02-01,7070.810059,7285.810059,5864.870117,6297.950195,6297.950195,17321695
2018-02-02,6297.950195,6477.049805,5233.319824,6225.459961,6225.459961,22125955
2018-02-03,6225.459961,6741.370117,5778.970215,6573.899902,6573.899902,7452848
2018-02-04,6573.899902,6662.060059,5598.649902,5830.040039,5830.040039,6958947
2018-02-05,5831.609863,5963.040039,4590.180176,4971.220215,4971.220215,20381767
2018-02-06,4971.220215,5758.390137,4214.970215,5591.160156,5591.160156,22850941
2018-02-07,5591.160156,6250.129883,5213.379883,5467.609863,5467.609863,18279046
2018-02-08,5476.220215,6218.240234,5473.850098,5915.790039,5915.790039,11854576
2018-02-09,5915.790039,6354.129883,5595.970215,6278.919922,6278.919922,12012746
2018-02-10,6278.919922,6590.439941,5970.810059,6251.430176,6251.430176,10305445
2018-02-11,6251.430176,6251.450195,5729.470215,5842.790039,5842.790039,7764376
2018-02-12,5842.790039,6500.430176,5842.790039,6428.930176,6428.930176,11423227
2018-02-13,6428.930176,6479.229980,6081.770020,6184.649902,6184.649902,8268916
2018-02-14,6184.649902,6846.169922,6171.270020,6809.470215,6809.470215,11786129
2018-02-15,6809.470215,7327.919922,6734.680176,7227.279785,7227.279785,14259168
2018-02-16,7229.419922,7356.729980,6963.770020,7321.770020,7321.770020,8783379
2018-02-17,7321.770020,7939.020020,7224.120117,7923.259766,7923.259766,10776261
2018-02-18,7923.259766,8128.240234,7348.350098,7524.169922,7524.169922,11249533
2018-02-19,7524.169922,8093.049805,7479.350098,8044.759766,8044.759766,9892277
2018-02-20,8046.790039,8510.049805,7988.439941,8083.680176,8083.680176,13822017
2018-02-21,8083.680176,8113.990234,7359.569824,7544.459961,7544.459961,15530011
2018-02-22,7536.819824,7927.609863,7034.459961,7067.890137,7067.890137,12061927
2018-02-23,7067.890137,7463.490234,6881.890137,7287.620117,7287.620117,10208262
2018-02-24,7287.620117,7495.459961,6779.540039,6988.009766,6988.009766,6440407
2018-02-25,6987.830078,7086.890137,6744.959961,6915.089844,6915.089844,4460097
2018-02-26,6915.009766,7466.879883,6768.660156,7368.629883,7368.629883,7814616
2018-02-27,7368.629883,7803.459961,7273.259766,7628.270020,7628.270020,6562764
2018-02-28,7628.270020,7935.350098,7486.890137,7532.189941,7532.189941,7743166
2018-03-01,7532.189941,8015.279785,7461.629883,7939.640137,7939.640137,7405333
2018-03-02,7939.640137,8122.259766,7860.600098,7987.040039,7987.040039,4931479
2018-03-03,7987.040039,8387.009766,7986.770020,8298.469727,8298.469727,4433092
2018-03-04,8298.469727,8360.799805,8049.160156,8353.980469,8353.980469,3337587
2018-03-05,8353.980469,8460.690430,8284.519531,8330.690430,8330.690430,5140175
2018-03-06,8330.089844,8330.089844,7640.700195,7753.879883,7753.879883,8367044
2018-03-07,7753.879883,7876.069824,6862.290039,7214.490234,7214.490234,9869668
2018-03-08,7214.490234,7350.169922,6619.729980,6740.560059,6740.560059,9127864
2018-03-09,6740.560059,6810.810059,6111.959961,6739.060059,6739.060059,12142982
2018-03-10,6739.060059,6930.890137,6337.459961,6360.379883,6360.379883,4641304
2018-03-11,6360.379883,7065.200195,6194.930176,6930.689941,6930.689941,5402358
2018-03-12,6930.689941,7178.500000,6370.870117,6595.370117,6595.370117,7588986
2018-03-13,6594.600098,6815.180176,6398.020020,6603.700195,6603.700195,7061280
2018-03-14,6605.890137,6744.250000,5380.189941,5920.549805,5920.549805,10549544
2018-03-15,5920.549805,6065.549805,5547.439941,5955.470215,5955.470215,9480642
2018-03-16,5955.009766,6220.310059,5719.129883,6017.270020,6017.270020,5937362
2018-03-17,6017.270020,6073.259766,5523.720215,5715.779785,5715.779785,6165841
2018-03-18,5715.779785,5938.100098,5224.970215,5911.439941,5911.439941,10658450
2018-03-19,5911.350098,6177.660156,5805.819824,6116.589844,6116.589844,8172788
2018-03-20,6116.589844,6428.970215,5932.419922,6290.240234,6290.240234,5827790
2018-03-21,6290.240234,6530.459961,6246.180176,6385.950195,6385.950195,5884190
2018-03-22,6385.950195,6495.970215,5994.600098,6272.089844,6272.089844,5336628
2018-03-23,6272.089844,6346.970215,5791.229980,6165.799805,6165.799805,6159553
2018-03-24,6165.799805,6487.839844,5996.470215,6162.240234,6162.240234,5313150
2018-03-25,6162.240234,6246.180176,5827.089844,5882.109863,5882.109863,4209926
2018-03-25,5884.049805,5957.509766,5569.450195,5733.549805,5733.549805,7139772
2018-03-26,5733.549805,5816.970215,5514.279785,5571.990234,5571.990234,6359374
2018-03-27,5571.990234,5764.750000,5546.709961,5673.990234,5673.990234,4025561
2018-03-28,5673.990234,5715.220215,4947.870117,5092.839844,5092.839844,7744067
2018-03-29,5092.839844,5218.450195,4739.629883,4927.060059,4927.060059,7512843
2018-03-30,4926.799805,5173.839844,4902.430176,4966.979980,4966.979980,4703919
2018-03-31,4966.979980,5029.220215,4667.529785,4892.830078,4892.830078,4157448
2018-04-01,4892.830078,5065.509766,4843.189941,5022.040039,5022.040039,3347583
2018-04-02,5022.040039,5389.509766,4994.660156,5278.580078,5278.580078,5943117
2018-04-03,5278.580078,5351.060059,4786.669922,4896.979980,4896.979980,5840540
2018-04-04,4892.759766,4980.810059,4712.939941,4874.009766,4874.009766,5733655
2018-04-05,4874.009766,4915.140137,4652.839844,4753.810059,4753.810059,4609139
2018-04-06,4753.810059,5022.609863,4675.189941,4879.740234,4879.740234,3648559
2018-04-07,4879.740234,5081.209961,4868.779785,4976.339844,4976.339844,1996706
2018-04-08,4975.879883,5079.540039,4741.919922,4835.439941,4835.439941,4039636
2018-04-09,4835.439941,4903.529785,4742.609863,4844.529785,4844.529785,3403870
2018-04-10,4844.529785,5010.100098,4643.790039,4870.319824,4870.319824,3760597
2018-04-11,4870.319824,5571.120117,4561.430176,5524.629883,5524.629883,8934594
2018-04-12,5532.509766,5801.240234,5403.270020,5510.439941,5510.439941,6794541
2018-04-13,5510.439941,5780.540039,5502.290039,5609.759766,5609.759766,3310007
2018-04-14,5577.490234,5921.689941,5499.270020,5896.700195,5896.700195,4077309
2018-04-15,5896.700195,5935.299805,5512.859863,5654.500000,5654.500000,4453191
2018-04-16,5654.500000,5759.790039,5494.979980,5518.990234,5518.990234,5970562
2018-04-17,5518.990234,5897.319824,5467.600098,5665.009766,5665.009766,6328677
2018-04-18,5665.009766,5953.770020,5554.660156,5829.120117,5829.120117,5874304
2018-04-19,5829.120117,6428.390137,5702.379883,6297.609863,6297.609863,7047664
2018-04-20,6298.209961,6456.009766,6118.279785,6266.229980,6266.229980,6918869
2018-04-21,6266.229980,6507.279785,6119.770020,6169.479980,6169.479980,5725814
2018-04-22,6169.479980,6503.109863,6138.160156,6343.649902,6343.649902,6121250
2018-04-23,6343.649902,6944.270020,6343.649902,6885.180176,6885.180176,8103967
2018-04-24,6885.180176,6991.259766,6283.060059,6358.529785,6358.529785,9485435
2018-04-25,6358.529785,6677.970215,6230.850098,6673.580078,6673.580078,5999771
2018-04-26,6673.580078,6826.180176,6451.990234,6465.890137,6465.890137,6689219
2018-04-27,6465.890137,6840.790039,6465.839844,6766.529785,6766.529785,5117099
2018-04-28,6766.529785,6892.500000,6622.430176,6815.259766,6815.259766,3953425
2018-04-29,6815.250000,6910.450195,6548.390137,6704.029785,6704.029785,5739860
2018-04-30,6704.029785,6729.450195,6456.049805,6620.080078,6620.080078,5641845
2018-05-01,6620.080078,6862.580078,6435.129883,6745.990234,6745.990234,4435064
2018-05-02,6745.990234,7189.700195,6513.140137,7120.240234,7120.240234,7238079
2018-05-03,7121.629883,7290.189941,6698.299805,7042.490234,7042.490234,7267685
2018-05-04,7042.490234,7419.020020,6690.990234,7116.620117,7116.620117,6268830
2018-05-05,7116.620117,7439.930176,7005.509766,7047.370117,7047.370117,4368113
2018-05-06,7047.370117,7219.399902,6839.399902,6918.580078,6918.580078,3886895
2018-05-07,6918.580078,7084.270020,6496.459961,6695.819824,6695.819824,5678086
2018-05-08,6695.819824,6985.669922,6359.799805,6683.569824,6683.569824,6149220
2018-05-09,6683.569824,7090.209961,6355.549805,6483.410156,6483.410156,7576015
2018-05-10,6487.020020,6781.990234,6129.350098,6153.049805,6153.049805,11526607
2018-05-11,6153.049805,6397.490234,6065.319824,6252.020020,6252.020020,7341379
2018-05-12,6252.020020,6505.939941,6188.970215,6385.609863,6385.609863,6091769
2018-05-13,6385.609863,6562.759766,6061.450195,6257.740234,6257.740234,11712366
2018-05-14,6257.740234,6599.140137,6041.419922,6162.870117,6162.870117,11854720
2018-05-15,6162.870117,6372.790039,5969.899902,6173.180176,6173.180176,11291920
2018-05-16,6173.180176,6257.689941,5851.250000,5950.240234,5950.240234,13911603
2018-05-17,5950.240234,6157.709961,5805.979980,6120.549805,6120.549805,11455370
2018-05-18,6091.830078,6216.310059,5995.339844,6101.129883,6101.129883,10332828
2018-05-19,6125.240234,6371.669922,5991.979980,6328.060059,6328.060059,11217807
2018-05-20,6328.060059,6396.660156,6158.810059,6269.379883,6269.379883,11993740
2018-05-21,6273.450195,6280.839844,5871.890137,5899.859863,5899.859863,10895532
2018-05-22,5941.700195,5997.100098,5594.350098,5627.359863,5627.359863,11294066
2018-05-23,5617.799805,5781.890137,5447.129883,5648.470215,5648.470215,14356212
2018-05-24,5667.629883,5736.189941,5511.970215,5617.270020,5617.270020,8007654
2018-05-25,5570.629883,5717.120117,5501.890137,5526.810059,5526.810059,6234949
2018-05-26,5527.899902,5562.939941,5453.750000,5552.580078,5552.580078,8175774
2018-05-27,5537.319824,5650.700195,5360.109863,5387.240234,5387.240234,10057907
2018-05-28,5398.209961,5755.270020,5348.589844,5649.669922,5649.669922,8952235
2018-05-29,5649.669922,5814.470215,5469.169922,5558.410156,5558.410156,10618917
2018-05-30,5558.410156,5796.049805,5513.140137,5741.140137,5741.140137,10152048
2018-05-31,5735.930176,5825.959961,5636.839844,5723.149902,5723.149902,10282481
2018-06-01,5723.149902,5895.259766,5670.100098,5780.250000,5780.250000,7836933
2018-06-02,5780.250000,5859.509766,5742.750000,5783.720215,5783.720215,3867891
2018-06-03,5783.720215,5879.339844,5683.810059,5710.450195,5710.450195,4702516
2018-06-04,5710.450195,5872.310059,5629.919922,5756.459961,5756.459961,4482234
2018-06-05,5781.299805,5898.140137,5687.520020,5765.709961,5765.709961,4349097
2018-06-06,5765.709961,5894.089844,5594.370117,5706.359863,5706.359863,4088971
2018-06-07,5706.359863,5838.870117,5542.069824,5718.520020,5718.520020,4423557
2018-06-08,5718.520020,5900.669922,5485.500000,5551.250000,5551.250000,3144030
2018-06-09,5551.250000,5617.299805,4936.319824,5063.430176,5063.430176,9410179
2018-06-10,5063.430176,5168.430176,4921.390137,5112.419922,5112.419922,6605643
2018-06-11,5114.259766,5233.720215,4807.529785,4863.669922,4863.669922,7762675
2018-06-12,4869.459961,5005.189941,4575.060059,4701.540039,4701.540039,7347838
2018-06-13,4701.549805,5089.740234,4621.879883,5006.470215,5006.470215,5966607
2018-06-14,5006.470215,5101.279785,4716.149902,4817.959961,4817.959961,4597655
2018-06-15,4818.069824,5059.109863,4499.850098,4877.259766,4877.259766,3631160
2018-06-16,4878.479980,5089.250000,4621.029785,4818.299805,4818.299805,3352546
2018-06-17,4818.299805,5170.350098,4536.970215,5060.870117,5060.870117,5639800
2018-06-18,5060.870117,5170.149902,4834.169922,5118.450195,5118.450195,4022136
2018-06-19,5118.450195,5196.479980,4917.240234,5061.850098,5061.850098,3603151
2018-06-20,5061.850098,5193.180176,4971.919922,5079.200195,5079.200195,3819089
2018-06-21,5079.200195,5145.669922,4494.439941,4549.319824,4549.319824,8606868
2018-06-22,4549.319824,4707.709961,4508.140137,4649.930176,4649.930176,3194315
2018-06-23,4649.930176,4705.979980,4340.729980,4617.109863,4617.109863,5670329
2018-06-24,4617.109863,4841.680176,4515.779785,4732.229980,4732.229980,5318054
2018-06-25,4730.750000,4789.939941,4513.430176,4613.470215,4613.470215,4014089
2018-06-26,4613.470215,4793.200195,4419.000000,4723.990234,4723.990234,4294314
